0.805, 0, 0, 0
0.81, 0, 0, 0
0.815, 0, 0, 0
0.82, 0, 0, 0
0.825, 0, 0, 0
0.83, 0, 0, 0
0.835, 0, 0, 0
0.84, 0, 0, 0
0.845, 0, 0, 0
0.85, 0, 0, 0
0.855, 0, 0, 0
0.86, 0, 0, 0
0.865, 0, 0, 0
0.87, 0, 0, 0
0.875, 0, 0, 0
0.88, 0, 0, 0
0.885, 0, 0, 0
0.89, 0, 0, 0
0.895, 0, 0, 0
0.9, 0, 0, 0
0.905, 0, 0, 0
0.91, 0, 0, 0
0.915, 0, 0, 0
0.92, 0, 0, 0
0.925, 0, 0, 0
0.93, 0, 0, 0
0.935, 0, 0, 0
0.94, 0, 0, 0
0.945, 0, 0, 0
0.95, 0, 0, 0
0.955, 0, 0, 0
0.96, 0, 0, 0
0.965, 0, 0, 0
0.97, 0, 0, 0
0.975, 0, 0, 0
0.98, 0, 0, 0
0.985, 0, 0, 0
0.99, 0, 0, 0
0.995, 0, 0, 0
1, 1, 0, 0
1.005, 1, 0, 0
1.01, 1, 0.0487706, 0.0487706
1.015, 1, 0.0951626, 0.0951626
1.02, 1, 0.139292, 0.139292
1.025, 1, 0.181269, 0.181269
1.03, 1, 0.221199, 0.221199
1.035, 1, 0.259182, 0.259182
1.04, 1, 0.295312, 0.295312
1.045, 1, 0.32968, 0.32968
1.05, 1, 0.362372, 0.362372
1.055, 1, 0.393469, 0.393469
1.06, 1, 0.42305, 0.42305
1.065, 1, 0.451188, 0.451188
1.07, 1, 0.477954, 0.477954
1.075, 1, 0.503415, 0.503415
1.08, 1, 0.527633, 0.527633
1.085, 1, 0.550671, 0.550671
1.09, 1, 0.572585, 0.572585
1.095, 1, 0.59343, 0.59343
1.1, 1, 0.613259, 0.613259
1.105, 1, 0.632121, 0.632121
1.11, 1, 0.650062, 0.650062
1.115, 1, 0.667129, 0.667129
1.12, 1, 0.683363, 0.683363
1.125, 1, 0.698806, 0.698806
1.13, 1, 0.713495, 0.713495
1.135, 1, 0.727468, 0.727468
1.14, 1, 0.74076, 0.74076
1.145, 1, 0.753403, 0.753403
1.15, 1, 0.76543, 0.76543
1.155, 1, 0.77687, 0.77687
1.16, 1, 0.787752, 0.787752
1.165, 1, 0.798103, 0.798103
1.17, 1, 0.80795, 0.80795
1.175, 1, 0.817316, 0.817316
1.18, 1, 0.826226, 0.826226
1.185, 1, 0.834701, 0.834701
1.19, 1, 0.842763, 0.842763
1.195, 1, 0.850431, 0.850431
1.2, 1, 0.857726, 0.857726
1.205, 1, 0.864665, 0.864665
1.21, 1, 0.871265, 0.871265
1.215, 1, 0.877544, 0.877544
1.22, 1, 0.883516, 0.883516
1.225, 1, 0.889197, 0.889197
1.23, 1, 0.894601, 0.894601
1.235, 1, 0.899741, 0.899741
1.24, 1, 0.904631, 0.904631
1.245, 1, 0.909282, 0.909282
1.25, 1, 0.913706, 0.913706
1.255, 1, 0.917915, 0.917915
1.26, 1, 0.921918, 0.921918
1.265, 1, 0.925726, 0.925726
1.27, 1, 0.929349, 0.929349
1.275, 1, 0.932794, 0.932794
1.28, 1, 0.936072, 0.936072
1.285, 1, 0.93919, 0.93919
1.29, 1, 0.942156, 0.942156
1.295, 1, 0.944977, 0.944977
1.3, 1, 0.94766, 0.94766
1.305, 1, 0.950213, 0.950213
1.31, 1, 0.952641, 0.952641
1.315, 1, 0.954951, 0.954951
1.32, 1, 0.957148, 0.957148
1.325, 1, 0.959238, 0.959238
1.33, 1, 0.961226, 0.961226
1.335, 1, 0.963117, 0.963117
1.34, 1, 0.964916, 0.964916
1.345, 1, 0.966627, 0.966627
1.35, 1, 0.968254, 0.968254
1.355, 1, 0.969803, 0.969803
1.36, 1, 0.971275, 0.971275
1.365, 1, 0.972676, 0.972676
1.37, 1, 0.974009, 0.974009
1.375, 1, 0.975276, 0.975276
1.38, 1, 0.976482, 0.976482
1.385, 1, 0.977629, 0.977629
1.39, 1, 0.97872, 0.97872
1.395, 1, 0.979758, 0.979758
1.4, 1, 0.980745, 0.980745
1.405, 1, 0.981684, 0.981684
1.41, 1, 0.982578, 0.982578
1.415, 1, 0.983427, 0.983427
1.42, 1, 0.984236, 0.984236
1.425, 1, 0.985004, 0.985004
1.43, 1, 0.985736, 0.985736
1.435, 1, 0.986431, 0.986431
1.44, 1, 0.987093, 0.987093
1.445, 1, 0.987723, 0.987723
1.45, 1, 0.988321, 0.988321
1.455, 1, 0.988891, 0.988891
1.46, 1, 0.989433, 0.989433
1.465, 1, 0.989948, 0.989948
1.47, 1, 0.990438, 0.990438
1.475, 1, 0.990905, 0.990905
1.48, 1, 0.991348, 0.991348
1.485, 1, 0.99177, 0.99177
1.49, 1, 0.992172, 0.992172
1.495, 1, 0.992553, 0.992553
1.5, 1, 0.992917, 0.992917
1.505, 1, 0.993262, 0.993262
1.51, 1, 0.993591, 0.993591
1.515, 1, 0.993903, 0.993903
1.52, 1, 0.994201, 0.994201
1.525, 1, 0.994483, 0.994483
1.53, 1, 0.994752, 0.994752
1.535, 1, 0.995008, 0.995008
1.54, 1, 0.995252, 0.995252
1.545, 1, 0.995483, 0.995483
1.55, 1, 0.995704, 0.995704
1.555, 1, 0.995913, 0.995913
1.56, 1, 0.996113, 0.996113
1.565, 1, 0.996302, 0.996302
1.57, 1, 0.996482, 0.996482
1.575, 1, 0.996654, 0.996654
1.58, 1, 0.996817, 0.996817
1.585, 1, 0.996972, 0.996972
1.59, 1, 0.99712, 0.99712
1.595, 1, 0.997261, 0.997261
1.6, 1, 0.997394, 0.997394
1.605, 1, 0.997521, 0.997521
1.61, 1, 0.997642, 0.997642
1.615, 1, 0.997757, 0.997757
1.62, 1, 0.997867, 0.997867
1.625, 1, 0.997971, 0.997971
1.63, 1, 0.99807, 0.99807
1.635, 1, 0.998164, 0.998164
1.64, 1, 0.998253, 0.998253
1.645, 1, 0.998338, 0.998338
1.65, 1, 0.998419, 0.998419
1.655, 1, 0.998497, 0.998497
1.66, 1, 0.99857, 0.99857
1.665, 1, 0.99864, 0.99864
1.67, 1, 0.998706, 0.998706
1.675, 1, 0.998769, 0.998769
1.68, 1, 0.998829, 0.998829
1.685, 1, 0.998886, 0.998886
1.69, 1, 0.998941, 0.998941
1.695, 1, 0.998992, 0.998992
1.7, 1, 0.999041, 0.999041
1.705, 1, 0.999088, 0.999088
1.71, 1, 0.999133, 0.999133
1.715, 1, 0.999175, 0.999175
1.72, 1, 0.999215, 0.999215
1.725, 1, 0.999253, 0.999253
1.73, 1, 0.99929, 0.99929
1.735, 1, 0.999324, 0.999324
1.74, 1, 0.999357, 0.999357
1.745, 1, 0.999389, 0.999389
1.75, 1, 0.999419, 0.999419
1.755, 1, 0.999447, 0.999447
1.76, 1, 0.999474, 0.999474
1.765, 1, 0.9995, 0.9995
1.77, 1, 0.999524, 0.999524
1.775, 1, 0.999547, 0.999547
1.78, 1, 0.999569, 0.999569
1.785, 1, 0.99959, 0.99959
1.79, 1, 0.99961, 0.99961
1.795, 1, 0.999629, 0.999629
1.8, 1, 0.999647, 0.999647
1.805, 1, 0.999665, 0.999665
1.81, 1, 0.999681, 0.999681
1.815, 1, 0.999696, 0.999696
1.82, 1, 0.999711, 0.999711
1.825, 1, 0.999725, 0.999725
1.83, 1, 0.999739, 0.999739
1.835, 1, 0.999751, 0.999751
1.84, 1, 0.999764, 0.999764
1.845, 1, 0.999775, 0.999775
1.85, 1, 0.999786, 0.999786
1.855, 1, 0.999797, 0.999797
1.86, 1, 0.999806, 0.999806
1.865, 1, 0.999816, 0.999816
1.87, 1, 0.999825, 0.999825
1.875, 1, 0.999833, 0.999833
1.88, 1, 0.999842, 0.999842
1.885, 1, 0.999849, 0.999849
1.89, 1, 0.999857, 0.999857
1.895, 1, 0.999864, 0.999864
1.9, 1, 0.99987, 0.99987
1.905, 1, 0.999877, 0.999877
1.91, 1, 0.999883, 0.999883
1.915, 1, 0.999888, 0.999888
1.92, 1, 0.999894, 0.999894
1.925, 1, 0.999899, 0.999899
1.93, 1, 0.999904, 0.999904
1.935, 1, 0.999909, 0.999909
1.94, 1, 0.999913, 0.999913
1.945, 1, 0.999917, 0.999917
1.95, 1, 0.999921, 0.999921
1.955, 1, 0.999925, 0.999925
1.96, 1, 0.999929, 0.999929
1.965, 1, 0.999932, 0.999932
1.97, 1, 0.999936, 0.999936
1.975, 1, 0.999939, 0.999939
1.98, 1, 0.999942, 0.999942
1.985, 1, 0.999945, 0.999945
1.99, 1, 0.999947, 0.999947
1.995, 1, 0.99995, 0.99995
2, 1, 0.999952, 0.999952
2.005, 1, 0.999955, 0.999955
2.01, 1, 0.999957, 0.999957
2.015, 1, 0.999959, 0.999959
2.02, 1, 0.999961, 0.999961
2.025, 1, 0.999963, 0.999963
2.03, 1, 0.999965, 0.999965
2.035, 1, 0.999966, 0.999966
2.04, 1, 0.999968, 0.999968
2.045, 1, 0.99997, 0.99997
2.05, 1, 0.999971, 0.999971
2.055, 1, 0.999972, 0.999972
2.06, 1, 0.999974, 0.999974
2.065, 1, 0.999975, 0.999975
2.07, 1, 0.999976, 0.999976
2.075, 1, 0.999977, 0.999977
2.08, 1, 0.999979, 0.999979
2.085, 1, 0.99998, 0.99998
2.09, 1, 0.999981, 0.999981
2.095, 1, 0.999982, 0.999982
2.1, 1, 0.999982, 0.999982
2.105, 1, 0.999983, 0.999983
2.11, 1, 0.999984, 0.999984
2.115, 1, 0.999985, 0.999985
2.12, 1, 0.999986, 0.999986
2.125, 1, 0.999986, 0.999986
2.13, 1, 0.999987, 0.999987
2.135, 1, 0.999988, 0.999988
2.14, 1, 0.999988, 0.999988
2.145, 1, 0.999989, 0.999989
2.15, 1, 0.999989, 0.999989
2.155, 1, 0.99999, 0.99999
2.16, 1, 0.99999, 0.99999
2.165, 1, 0.999991, 0.999991
2.17, 1, 0.999991, 0.999991
2.175, 1, 0.999992, 0.999992
2.18, 1, 0.999992, 0.999992
2.185, 1, 0.999992, 0.999992
2.19, 1, 0.999993, 0.999993
2.195, 1, 0.999993, 0.999993
2.2, 1, 0.999994, 0.999994
2.205, 1, 0.999994, 0.999994
2.21, 1, 0.999994, 0.999994
2.215, 1, 0.999994, 0.999994
2.22, 1, 0.999995, 0.999995
2.225, 1, 0.999995, 0.999995
2.23, 1, 0.999995, 0.999995
2.235, 1, 0.999995, 0.999995
2.24, 1, 0.999996, 0.999996
2.245, 1, 0.999996, 0.999996
2.25, 1, 0.999996, 0.999996
2.255, 1, 0.999996, 0.999996
2.26, 1, 0.999996, 0.999996
2.265, 1, 0.999997, 0.999997
2.27, 1, 0.999997, 0.999997
2.275, 1, 0.999997, 0.999997
2.28, 1, 0.999997, 0.999997
2.285, 1, 0.999997, 0.999997
2.29, 1, 0.999997, 0.999997
2.295, 1, 0.999998, 0.999998
2.3, 1, 0.999998, 0.999998
2.305, 1, 0.999998, 0.999998
2.31, 1, 0.999998, 0.999998
2.315, 1, 0.999998, 0.999998
2.32, 1, 0.999998, 0.999998
2.325, 1, 0.999998, 0.999998
2.33, 1, 0.999998, 0.999998
2.335, 1, 0.999998, 0.999998
2.34, 1, 0.999998, 0.999998
2.345, 1, 0.999998, 0.999998
2.35, 1, 0.999999, 0.999999
2.355, 1, 0.999999, 0.999999
2.36, 1, 0.999999, 0.999999
2.365, 1, 0.999999, 0.999999
2.37, 1, 0.999999, 0.999999
2.375, 1, 0.999999, 0.999999
2.38, 1, 0.999999, 0.999999
2.385, 1, 0.999999, 0.999999
2.39, 1, 0.999999, 0.999999
2.395, 1, 0.999999, 0.999999
2.4, 1, 0.999999, 0.999999
2.405, 1, 0.999999, 0.999999
2.41, 1, 0.999999, 0.999999
2.415, 1, 0.999999, 0.999999
2.42, 1, 0.999999, 0.999999
2.425, 1, 0.999999, 0.999999
2.43, 1, 0.999999, 0.999999
2.435, 1, 0.999999, 0.999999
2.44, 1, 0.999999, 0.999999
2.445, 1, 0.999999, 0.999999
2.45, 1, 0.999999, 0.999999
2.455, 1, 0.999999, 0.999999
2.46, 1, 1, 1
2.465, 1, 1, 1
2.47, 1, 1, 1
2.475, 1, 1, 1
2.48, 1, 1, 1
2.485, 1, 1, 1
2.49, 1, 1, 1
2.495, 1, 1, 1
2.5, 1, 1, 1
2.505, 1, 1, 1
2.51, 1, 1, 1
2.515, 1, 1, 1
2.52, 1, 1, 1
2.525, 1, 1, 1
2.53, 1, 1, 1
2.535, 1, 1, 1
2.54, 1, 1, 1
2.545, 1, 1, 1
2.55, 1, 1, 1
2.555, 1, 1, 1
2.56, 1, 1, 1
2.565, 1, 1, 1
2.57, 1, 1, 1
2.575, 1, 1, 1
2.58, 1, 1, 1
2.585, 1, 1, 1
2.59, 1, 1, 1
2.595, 1, 1, 1
2.6, 1, 1, 1
2.605, 1, 1, 1
2.61, 1, 1, 1
2.615, 1, 1, 1
2.62, 1, 1, 1
2.625, 1, 1, 1
2.63, 1, 1, 1
2.635, 1, 1, 1
2.64, 1, 1, 1
2.645, 1, 1, 1
2.65, 1, 1, 1
2.655, 1, 1, 1
2.66, 1, 1, 1
2.665, 1, 1, 1
2.67, 1, 1, 1
2.675, 1, 1, 1
2.68, 1, 1, 1
2.685, 1, 1, 1
2.69, 1, 1, 1
2.695, 1, 1, 1
2.7, 1, 1, 1
2.705, 1, 1, 1
2.71, 1, 1, 1
2.715, 1, 1, 1
2.72, 1, 1, 1
2.725, 1, 1, 1
2.73, 1, 1, 1
2.735, 1, 1, 1
2.74, 1, 1, 1
2.745, 1, 1, 1
2.75, 1, 1, 1
2.755, 1, 1, 1
2.76, 1, 1, 1
2.765, 1, 1, 1
2.77, 1, 1, 1
2.775, 1, 1, 1
2.78, 1, 1, 1
2.785, 1, 1, 1
2.79, 1, 1, 1
2.795, 1, 1, 1
2.8, 1, 1, 1
2.805, 1, 1, 1
2.81, 1, 1, 1
2.815, 1, 1, 1
2.82, 1, 1, 1
2.825, 1, 1, 1
2.83, 1, 1, 1
2.835, 1, 1, 1
2.84, 1, 1, 1
2.845, 1, 1, 1
2.85, 1, 1, 1
2.855, 1, 1, 1
2.86, 1, 1, 1
2.865, 1, 1, 1
2.87, 1, 1, 1
2.875, 1, 1, 1
2.88, 1, 1, 1
2.885, 1, 1, 1
2.89, 1, 1, 1
2.895, 1, 1, 1
2.9, 1, 1, 1
2.905, 1, 1, 1
2.91, 1, 1, 1
2.915, 1, 1, 1
2.92, 1, 1, 1
2.925, 1, 1, 1
2.93, 1, 1, 1
2.935, 1, 1, 1
2.94, 1, 1, 1
2.945, 1, 1, 1
2.95, 1, 1, 1
2.955, 1, 1, 1
2.96, 1, 1, 1
2.965, 1, 1, 1
2.97, 1, 1, 1
2.975, 1, 1, 1
2.98, 1, 1, 1
2.985, 1, 1, 1
2.99, 1, 1, 1
2.995, 1, 1, 1
3, 1, 1, 1
3.005, 1, 1, 1
3.01, 1, 1, 1
3.015, 1, 1, 1
3.02, 1, 1, 1
3.025, 1, 1, 1
3.03, 1, 1, 1
3.035, 1, 1, 1
3.04, 1, 1, 1
3.045, 1, 1, 1
3.05, 1, 1, 1
3.055, 1, 1, 1
3.06, 1, 1, 1
3.065, 1, 1, 1
3.07, 1, 1, 1
3.075, 1, 1, 1
3.08, 1, 1, 1
3.085, 1, 1, 1
3.09, 1, 1, 1
3.095, 1, 1, 1
3.1, 1, 1, 1
3.105, 1, 1, 1
3.11, 1, 1, 1
3.115, 1, 1, 1
3.12, 1, 1, 1
3.125, 1, 1, 1
3.13, 1, 1, 1
3.135, 1, 1, 1
3.14, 1, 1, 1
3.145, 1, 1, 1
3.15, 1, 1, 1
3.155, 1, 1, 1
3.16, 1, 1, 1
3.165, 1, 1, 1
3.17, 1, 1, 1
3.175, 1, 1, 1
3.18, 1, 1, 1
3.185, 1, 1, 1
3.19, 1, 1, 1
3.195, 1, 1, 1
3.2, 1, 1, 1
3.205, 1, 1, 1
3.21, 1, 1, 1
3.215, 1, 1, 1
3.22, 1, 1, 1
3.225, 1, 1, 1
3.23, 1, 1, 1
3.235, 1, 1, 1
3.24, 1, 1, 1
3.245, 1, 1, 1
3.25, 1, 1, 1
3.255, 1, 1, 1
3.26, 1, 1, 1
3.265, 1, 1, 1
3.27, 1, 1, 1
3.275, 1, 1, 1
3.28, 1, 1, 1
3.285, 1, 1, 1
3.29, 1, 1, 1
3.295, 1, 1, 1
3.3, 1, 1, 1
3.305, 1, 1, 1
3.31, 1, 1, 1
3.315, 1, 1, 1
3.32, 1, 1, 1
3.325, 1, 1, 1
3.33, 1, 1, 1
3.335, 1, 1, 1
3.34, 1, 1, 1
3.345, 1, 1, 1
3.35, 1, 1, 1
3.355, 1, 1, 1
3.36, 1, 1, 1
3.365, 1, 1, 1
3.37, 1, 1, 1
3.375, 1, 1, 1
3.38, 1, 1, 1
3.385, 1, 1, 1
3.39, 1, 1, 1
3.395, 1, 1, 1
3.4, 1, 1, 1
3.405, 1, 1, 1
3.41, 1, 1, 1
3.415, 1, 1, 1
3.42, 1, 1, 1
3.425, 1, 1, 1
3.43, 1, 1, 1
3.435, 1, 1, 1
3.44, 1, 1, 1
3.445, 1, 1, 1
3.45, 1, 1, 1
3.455, 1, 1, 1
3.46, 1, 1, 1
3.465, 1, 1, 1
3.47, 1, 1, 1
3.475, 1, 1, 1
3.48, 1, 1, 1
3.485, 1, 1, 1
3.49, 1, 1, 1
3.495, 1, 1, 1
3.5, 1, 1, 1
3.505, 1, 1, 1
3.51, 1, 1, 1
3.515, 1, 1, 1
3.52, 1, 1, 1
3.525, 1, 1, 1
3.53, 1, 1, 1
3.535, 1, 1, 1
3.54, 1, 1, 1
3.545, 1, 1, 1
3.55, 1, 1, 1
3.555, 1, 1, 1
3.56, 1, 1, 1
3.565, 1, 1, 1
3.57, 1, 1, 1
3.575, 1, 1, 1
3.58, 1, 1, 1
3.585, 1, 1, 1
3.59, 1, 1, 1
3.595, 1, 1, 1
3.6, 1, 1, 1
3.605, 1, 1, 1
3.61, 1, 1, 1
3.615, 1, 1, 1
3.62, 1, 1, 1
3.625, 1, 1, 1
3.63, 1, 1, 1
3.635, 1, 1, 1
3.64, 1, 1, 1
3.645, 1, 1, 1
3.65, 1, 1, 1
3.655, 1, 1, 1
3.66, 1, 1, 1
3.665, 1, 1, 1
3.67, 1, 1, 1
3.675, 1, 1, 1
3.68, 1, 1, 1
3.685, 1, 1, 1
3.69, 1, 1, 1
3.695, 1, 1, 1
3.7, 1, 1, 1
3.705, 1, 1, 1
3.71, 1, 1, 1
3.715, 1, 1, 1
3.72, 1, 1, 1
3.725, 1, 1, 1
3.73, 1, 1, 1
3.735, 1, 1, 1
3.74, 1, 1, 1
3.745, 1, 1, 1
3.75, 1, 1, 1
3.755, 1, 1, 1
3.76, 1, 1, 1
3.765, 1, 1, 1
3.77, 1, 1, 1
3.775, 1, 1, 1
3.78, 1, 1, 1
3.785, 1, 1, 1
3.79, 1, 1, 1
3.795, 1, 1, 1
3.8, 1, 1, 1
3.805, 1, 1, 1
3.81, 1, 1, 1
3.815, 1, 1, 1
3.82, 1, 1, 1
3.825, 1, 1, 1
3.83, 1, 1, 1
3.835, 1, 1, 1
3.84, 1, 1, 1
3.845, 1, 1, 1
3.85, 1, 1, 1
3.855, 1, 1, 1
3.86, 1, 1, 1
3.865, 1, 1, 1
3.87, 1, 1, 1
3.875, 1, 1, 1
3.88, 1, 1, 1
3.885, 1, 1, 1
3.89, 1, 1, 1
3.895, 1, 1, 1
3.9, 1, 1, 1
3.905, 1, 1, 1
3.91, 1, 1, 1
3.915, 1, 1, 1
3.92, 1, 1, 1
3.925, 1, 1, 1
3.93, 1, 1, 1
3.935, 1, 1, 1
3.94, 1, 1, 1
3.945, 1, 1, 1
3.95, 1, 1, 1
3.955, 1, 1, 1
3.96, 1, 1, 1
3.965, 1, 1, 1
3.97, 1, 1, 1
3.975, 1, 1, 1
3.98, 1, 1, 1
3.985, 1, 1, 1
3.99, 1, 1, 1
3.995, 1, 1, 1
4, 1, 1, 1
4.005, 1, 1, 1
4.01, 1, 1, 1
4.015, 1, 1, 1
4.02, 1, 1, 1
4.025, 1, 1, 1
4.03, 1, 1, 1
4.035, 1, 1, 1
4.04, 1, 1, 1
4.045, 1, 1, 1
4.05, 1, 1, 1
4.055, 1, 1, 1
4.06, 1, 1, 1
4.065, 1, 1, 1
4.07, 1, 1, 1
4.075, 1, 1, 1
4.08, 1, 1, 1
4.085, 1, 1, 1
4.09, 1, 1, 1
4.095, 1, 1, 1
4.1, 1, 1, 1
4.105, 1, 1, 1
4.11, 1, 1, 1
4.115, 1, 1, 1
4.12, 1, 1, 1
4.125, 1, 1, 1
4.13, 1, 1, 1
4.135, 1, 1, 1
4.14, 1, 1, 1
4.145, 1, 1, 1
4.15, 1, 1, 1
4.155, 1, 1, 1
4.16, 1, 1, 1
4.165, 1, 1, 1
4.17, 1, 1, 1
4.175, 1, 1, 1
4.18, 1, 1, 1
4.185, 1, 1, 1
4.19, 1, 1, 1
4.195, 1, 1, 1
4.2, 1, 1, 1
4.205, 1, 1, 1
4.21, 1, 1, 1
4.215, 1, 1, 1
4.22, 1, 1, 1
4.225, 1, 1, 1
4.23, 1, 1, 1
4.235, 1, 1, 1
4.24, 1, 1, 1
4.245, 1, 1, 1
4.25, 1, 1, 1
4.255, 1, 1, 1
4.26, 1, 1, 1
4.265, 1, 1, 1
4.27, 1, 1, 1
4.275, 1, 1, 1
4.28, 1, 1, 1
4.285, 1, 1, 1
4.29, 1, 1, 1
4.295, 1, 1, 1
4.3, 1, 1, 1
4.305, 1, 1, 1
4.31, 1, 1, 1
4.315, 1, 1, 1
4.32, 1, 1, 1
4.325, 1, 1, 1
4.33, 1, 1, 1
4.335, 1, 1, 1
4.34, 1, 1, 1
4.345, 1, 1, 1
4.35, 1, 1, 1
4.355, 1, 1, 1
4.36, 1, 1, 1
4.365, 1, 1, 1
4.37, 1, 1, 1
4.375, 1, 1, 1
4.38, 1, 1, 1
4.385, 1, 1, 1
4.39, 1, 1, 1
4.395, 1, 1, 1
4.4, 1, 1, 1
4.405, 1, 1, 1
4.41, 1, 1, 1
4.415, 1, 1, 1
4.42, 1, 1, 1
4.425, 1, 1, 1
4.43, 1, 1, 1
4.435, 1, 1, 1
4.44, 1, 1, 1
4.445, 1, 1, 1
4.45, 1, 1, 1
4.455, 1, 1, 1
4.46, 1, 1, 1
4.465, 1, 1, 1
4.47, 1, 1, 1
4.475, 1, 1, 1
4.48, 1, 1, 1
4.485, 1, 1, 1
4.49, 1, 1, 1
4.495, 1, 1, 1
4.5, 1, 1, 1
4.505, 1, 1, 1
4.51, 1, 1, 1
4.515, 1, 1, 1
4.52, 1, 1, 1
4.525, 1, 1, 1
4.53, 1, 1, 1
4.535, 1, 1, 1
4.54, 1, 1, 1
4.545, 1, 1, 1
4.55, 1, 1, 1
4.555, 1, 1, 1
4.56, 1, 1, 1
4.565, 1, 1, 1
4.57, 1, 1, 1
4.575, 1, 1, 1
4.58, 1, 1, 1
4.585, 1, 1, 1
4.59, 1, 1, 1
4.595, 1, 1, 1
4.6, 1, 1, 1
4.605, 1, 1, 1
4.61, 1, 1, 1
4.615, 1, 1, 1
4.62, 1, 1, 1
4.625, 1, 1, 1
4.63, 1, 1, 1
4.635, 1, 1, 1
4.64, 1, 1, 1
4.645, 1, 1, 1
4.65, 1, 1, 1
4.655, 1, 1, 1
4.66, 1, 1, 1
4.665, 1, 1, 1
4.67, 1, 1, 1
4.675, 1, 1, 1
4.68, 1, 1, 1
4.685, 1, 1, 1
4.69, 1, 1, 1
4.695, 1, 1, 1
4.7, 1, 1, 1
4.705, 1, 1, 1
4.71, 1, 1, 1
